files_A,files_B,overlap,overlap_ratio,total_changed_lines_A,total_changed_lines_B,total_overlap_ranges,total_overlap_lines,same_file_line_overlap_ratio,max_file_overlap,same_file_churn,churn,conflict
9895,1,0,0.0,684570,4,0,0,0.0,0,0,13.436553486736882,0
808,2,0,0.0,40795,34,0,0,0.0,0,0,10.617172384313621,0
1363,1,0,0.0,64364,188,0,0,0.0,0,0,11.075241870795141,0
873,44,0,0.0,41292,2522,0,0,0.0,0,0,10.687731503489951,0
434,1,0,0.0,27531,82,0,0,0.0,0,0,10.226078169476098,0
388,11,1,0.002512562814070352,24672,292,0,0,0.0,0,3,10.12523012293471,0
7615,8,0,0.0,368015,877,0,0,0.0,0,0,12.818261908072666,0
413,9,0,0.0,34777,42,0,0,0.0,0,0,10.45794721332218,0
965,1,0,0.0,58454,4,0,0,0.0,0,0,10.976080932805624,0
442,1,0,0.0,35596,2,0,0,0.0,0,0,10.480072826557953,0
53,2,0,0.0,1729,61,0,0,0.0,0,0,7.490529402060711,0
20,2262,5,0.0021958717610891525,854,94218,2,8,8.41467519353753e-05,7,21,11.462400296551008,0
250,13,1,0.003816793893129771,8131,351,0,0,0.0,0,4,9.045819439807735,0
9,14807,2,0.00013500742540839745,42,1482747,1,7,4.72083351036459e-06,7,30,14.209436006238132,1
270,6,0,0.0,8496,16,0,0,0.0,0,0,9.049349685884057,0
703,17,0,0.0,28063,1317,0,0,0.0,0,0,10.288103485908332,0
1215,1,0,0.0,39944,2,0,0,0.0,0,0,10.595308854507401,0
418,2,1,0.002386634844868735,16391,12,0,0,0.0,0,5,9.705280486511949,0
102,7,0,0.0,2688,16,0,0,0.0,0,0,7.902857191280582,0
315,1,0,0.0,10503,2,0,0,0.0,0,0,9.259701801513907,0
287,6,0,0.0,9232,22,0,0,0.0,0,0,9.132919225007598,0
2280,1,0,0.0,90490,38,0,0,0.0,0,0,11.413425520346399,0
251,6,0,0.0,8976,18,0,0,0.0,0,0,9.104424146384634,0
303,4,1,0.0032679738562091504,11836,10,0,0,0.0,0,2,9.37982994995476,0
1586,1,0,0.0,60898,2,0,0,0.0,0,0,11.017004873924424,0
1077,1,0,0.0,34016,2,0,0,0.0,0,0,10.434674471043987,0
815,1,0,0.0,24431,16,0,0,0.0,0,0,10.104303691966248,0
391,3,0,0.0,10225,51,0,0,0.0,0,0,9.237663667625073,0
204,2,1,0.004878048780487805,3837,70,0,0,0.0,0,2,8.270781013162674,0
169,16,0,0.0,9626,402,0,0,0.0,0,0,9.213236175088209,0
6436,2,0,0.0,269505,12,0,0,0.0,0,0,12.504390457453317,0
511,2,0,0.0,14318,8,0,0,0.0,0,0,9.569901147893372,0
240,3,0,0.0,6916,18,0,0,0.0,0,0,8.844336332748933,0
97,10,0,0.0,3093,26,0,0,0.0,0,0,8.045588280803528,0
1616,1,0,0.0,63526,44,0,0,0.0,0,0,11.059912670497306,0
362,1,0,0.0,15423,166,0,0,0.0,0,0,9.654384962051822,0
996,3,1,0.001002004008016032,37460,4,0,0,0.0,0,2,10.531162442798411,0
147,11,0,0.0,3620,32,0,0,0.0,0,0,8.203304026795282,0
1921,7,0,0.0,74229,28,0,0,0.0,0,0,11.21530079496871,0
202,11,2,0.009478672985781991,6559,334,0,0,0.0,0,8,8.83840674707681,0
126,7,0,0.0,3579,675,0,0,0.0,0,0,8.355850041007475,0
2,11651,2,0.00017165908505707665,6,867147,0,0,0.0,0,28,13.672971863980178,0
3,18044,3,0.00016626025271558413,4,1851903,0,0,0.0,0,72,14.431727016928448,0
1138,51,9,0.007627118644067797,42731,2513,9,750,0.016576783661922022,208,18,10.719847445785234,1
368,9,0,0.0,14795,431,0,0,0.0,0,0,9.630825446840733,0
1281,12,0,0.0,62511,44,0,0,0.0,0,0,11.043817434556106,0
9,3393,3,0.00088261253309797,431,135926,1,36,0.00026401284862529974,36,15,11.823039059086488,0
1,7095,1,0.00014094432699083862,6,327270,0,0,0.0,0,6,12.6985621860983,0
1460,9,0,0.0,62574,47,0,0,0.0,0,0,11.044871933048107,0
2088,3,0,0.0,75865,69,0,0,0.0,0,0,11.23763299016437,0
83,1,0,0.0,20129,2,0,0,0.0,0,0,9.91006586789625,0
70,9,0,0.0,12769,28,0,0,0.0,0,0,9.457044187699406,0
17707,1,1,5.64748404585757e-05,1794133,22,0,0,0.0,0,10,14.40004527434212,0
28,1,0,0.0,1383,6,0,0,0.0,0,0,7.237059026124737,0
186,1,0,0.0,12030,16,0,0,0.0,0,0,9.396570945266852,0
6200,1,1,0.00016129032258064516,260743,9,1,10,3.835061667791618e-05,10,5,12.471328878070084,0
6804,1,1,0.00014697236919459142,320479,2,0,0,0.0,0,3,12.677581391519213,0
4707,2,0,0.0,172230,20,0,0,0.0,0,0,12.056707994374293,0
258,13,0,0.0,5190,2134,0,0,0.0,0,0,8.899048433885268,0
73,3,1,0.013333333333333334,2049,6,0,0,0.0,0,3,7.628517626575055,0
62,1,0,0.0,883,4,0,0,0.0,0,0,6.78897174299217,0
228,1,0,0.0,13978,2,0,0,0.0,0,0,9.545454543987825,0
102,2,0,0.0,6941,17,0,0,0.0,0,0,8.84779106484485,0
9,1534,0,0.0,431,35829,0,0,0.0,0,0,10.498498062527567,0
599,1,0,0.0,21023,6,0,0,0.0,0,0,9.953705268696746,0
71,2,0,0.0,1680,3,0,0,0.0,0,0,7.428927194802272,0
6127,1,1,0.00016321201240411296,315228,2,1,2,6.3445738032547665e-06,2,2,12.6610609823836,0
5451,6,0,0.0,242033,328,0,0,0.0,0,0,12.398187755211707,0
627,2,0,0.0,13521,8,0,0,0.0,0,0,9.512664721164834,0
9,9283,4,0.0004306632213608958,431,584888,0,0,0.0,0,18,13.279913985206363,0
1785,3,0,0.0,42675,36,0,0,0.0,0,0,10.662235190180022,0
2,5987,2,0.00033405712376816435,3,306572,1,6,1.957106743863655e-05,6,6,12.63322096446948,1
6,11408,6,0.0005259467040673212,22,952874,9,63,6.611424541607899e-05,7,20,13.767262097047139,1
8450,1,0,0.0,503312,2,0,0,0.0,0,0,13.128971495618574,0
4209,1,1,0.00023758612497030174,162290,2,0,0,0.0,0,3,11.997158622566396,0
1186,3,0,0.0,31258,80,0,0,0.0,0,0,10.352618607296279,0
11094,4,2,0.0001802451333813987,914939,117,0,0,0.0,0,14,13.726741637399368,0
2564,2,0,0.0,77459,6,0,0,0.0,0,0,11.257594409402774,0
103,1,0,0.0,1338,16,0,0,0.0,0,0,7.2115567333138015,0
27,1,0,0.0,636,2,0,0,0.0,0,0,6.459904454377535,0
1,1561,0,0.0,15,55109,0,0,0.0,0,0,10.917358612749148,0
8,1,0,0.0,64,12,0,0,0.0,0,0,4.343805421853684,0
2965,1,0,0.0,110468,8,0,0,0.0,0,0,11.61256263347843,0
2960,1,0,0.0,110437,2,0,0,0.0,0,0,11.61222766604409,0
421,1,0,0.0,21978,5,0,0,0.0,0,0,9.998070195022075,0
10883,5,4,0.0003675119441381845,913600,12,1,7,7.661895859511477e-06,7,84,13.725162347204712,0
3127,2,0,0.0,122920,9,0,0,0.0,0,0,11.719370366661387,0
2323,1,0,0.0,75887,2,0,0,0.0,0,0,11.237040202397958,0
551,1,0,0.0,15273,4,0,0,0.0,0,0,9.634169164101305,0
547,1,0,0.0,15227,4,0,0,0.0,0,0,9.631153757031147,0
23,561,0,0.0,1268,13246,0,0,0.0,0,0,9.58293787645873,0
1940,1,1,0.0005154639175257732,71859,10,0,0,0.0,0,2,11.182614210462487,0
2903,8,0,0.0,132774,102,0,0,0.0,0,0,11.79717916727133,0
24,9618,4,0.0004150238638721727,1274,711422,2,17,2.3853087431387295e-05,10,28,13.476811644136358,1
213,1,0,0.0,6902,29,0,0,0.0,0,0,8.843903650835497,0
918,1,0,0.0,30772,23,0,0,0.0,0,0,10.33514009039794,0
15943,1,0,0.0,1538292,36,0,0,0.0,0,0,14.246207320345604,0
10137,6,5,0.0004931939238508582,838722,16,7,49,5.8421104087331204e-05,7,18,13.639654852427931,0
913,2,1,0.0010940919037199124,37464,10,0,0,0.0,0,3,10.531429322970798,0
410,1,0,0.0,9339,1,0,0,0.0,0,0,9.14216859187285,0
5,9742,4,0.0004105511649389305,16,747041,7,49,6.559071128441337e-05,7,15,13.523898105009792,1
32,1,0,0.0,175,2,0,0,0.0,0,0,5.181783550292085,0
1,59,0,0.0,2,1910,0,0,0.0,0,0,7.556427969440253,0
1540,16,0,0.0,240904,150,0,0,0.0,0,0,12.39278040220317,0
1537,1,0,0.0,239768,1,0,0,0.0,0,0,12.387435409495817,0
1536,2,0,0.0,239770,26,0,0,0.0,0,0,12.38754801107194,0
1536,12,0,0.0,239768,101,0,0,0.0,0,0,12.387852388903076,0
1533,14,0,0.0,240357,400,0,0,0.0,0,0,12.391547558599457,0
1522,9,0,0.0,238866,144,0,0,0.0,0,0,12.384264854959127,0
1520,21,0,0.0,239339,1096,0,0,0.0,0,0,12.390209220847689,0
1534,2,0,0.0,239987,33,0,0,0.0,0,0,12.388481698496227,0
1532,27,0,0.0,243259,4746,0,0,0.0,0,0,12.421208218402848,0
1536,4,1,0.000649772579597141,239248,56,1,9,3.7609066292247515e-05,9,2,12.385494167953151,1
1532,1,0,0.0,243193,6,0,0,0.0,0,0,12.40163942907415,0
1528,5,0,0.0,242163,105,0,0,0.0,0,0,12.397803958049982,0
1522,15,0,0.0,241664,469,0,0,0.0,0,0,12.397246570901284,0
1465,15,0,0.0,227697,73,0,0,0.0,0,0,12.33609601723809,0
1465,6,0,0.0,227697,21,0,0,0.0,0,0,12.335867691697569,0
1462,4,0,0.0,227406,14,0,0,0.0,0,0,12.334558204319693,0
1451,8,0,0.0,226773,122,0,0,0.0,0,0,12.332247041701127,0
1451,1,0,0.0,207890,4,0,0,0.0,0,0,12.244788423532848,0
1451,1,0,0.0,210613,10,0,0,0.0,0,0,12.257829832303011,0
1451,2,0,0.0,207896,127,0,0,0.0,0,0,12.245408736642547,0
1451,1,0,0.0,210580,37,0,0,0.0,0,0,12.257801345115123,0
1450,13,0,0.0,226708,298,0,0,0.0,0,0,12.332736132992494,0
5,8,0,0.0,82,220,0,0,0.0,0,0,5.713732805509369,0
4,1,1,0.25,34,28,0,0,0.0,0,2,4.143134726391533,0
1450,1,0,0.0,210457,4,0,0,0.0,0,0,12.257060393243092,0
1,3,0,0.0,4,30,0,0,0.0,0,0,3.5553480614894135,0
1447,17,0,0.0,226868,634,0,0,0.0,0,0,12.334918704099383,0
1447,1,0,0.0,208214,4,0,0,0.0,0,0,12.24634568940459,0
1447,1,0,0.0,207374,4,0,0,0.0,0,0,12.242303316034869,0
3,7,1,0.1111111111111111,6,348,0,0,0.0,0,2,5.872117789475416,0
1373,1,0,0.0,202015,44,0,0,0.0,0,0,12.216319961981723,0
1373,1,0,0.0,201233,2,0,0,0.0,0,0,12.212233627643647,0
1517,2,0,0.0,214642,67,0,0,0.0,0,0,12.277043559400752,0
1517,1,0,0.0,217307,1,0,0,0.0,0,0,12.28907558278215,0
1517,1,0,0.0,214627,18,0,0,0.0,0,0,12.276745438491885,0
1517,1,0,0.0,215438,48,0,0,0.0,0,0,12.280655861880337,0
1517,1,0,0.0,218055,27,0,0,0.0,0,0,12.292631003255403,0
1517,3,0,0.0,215396,313,0,0,0.0,0,0,12.281690191988762,0
1517,2,0,0.0,217889,229,0,0,0.0,0,0,12.292796064397177,0
1514,2,0,0.0,215051,4,0,0,0.0,0,0,12.278653738310929,0
1514,3,0,0.0,214073,6,0,0,0.0,0,0,12.274105055922,0
1514,2,0,0.0,216748,6,0,0,0.0,0,0,12.286522962427474,0
1514,2,0,0.0,214073,18,0,0,0.0,0,0,12.274161108162703,0
1514,2,0,0.0,216730,14,0,0,0.0,0,0,12.286476826325966,0
1514,1,0,0.0,216617,10,0,0,0.0,0,0,12.285936875739093,0
1508,19,0,0.0,214768,2940,0,0,0.0,0,0,12.290914587663472,0
1505,12,0,0.0,216218,2571,0,0,0.0,0,0,12.295867644646389,0
1505,5,0,0.0,211917,59,0,0,0.0,0,0,12.264233057202585,0
1504,1,0,0.0,211508,4,0,0,0.0,0,0,12.26204174130057,0
1504,1,0,0.0,214170,8,0,0,0.0,0,0,12.27456739297394,0
1504,2,0,0.0,211394,23,0,0,0.0,0,0,12.261592495434943,0
1504,2,0,0.0,211360,129,0,0,0.0,0,0,12.261932995026795,0
1504,2,0,0.0,213996,12,0,0,0.0,0,0,12.273773349194423,0
1504,6,0,0.0,211360,114,0,0,0.0,0,0,12.261862067172215,0
1504,1,0,0.0,213904,2,0,0,0.0,0,0,12.273296620107725,0
1504,2,0,0.0,210996,25,0,0,0.0,0,0,12.259717672425788,0
1504,2,0,0.0,213517,26,0,0,0.0,0,0,12.271598179410372,0
1504,8,0,0.0,230172,28,0,0,0.0,0,0,12.346708119309138,0
1504,4,0,0.0,230183,31,0,0,0.0,0,0,12.34676893387685,0
1,2,0,0.0,9,11,0,0,0.0,0,0,3.044522437723423,0
3,3,0,0.0,71,940,0,0,0.0,0,0,6.919683849847411,0
4,3,2,0.4,342,372,0,0,0.0,0,5,6.5722825426940075,0
1358,1,0,0.0,194416,41,0,0,0.0,0,0,12.177971480419265,0
1358,2,0,0.0,193995,12,0,0,0.0,0,0,12.17565467430864,0
1358,1,0,0.0,213216,2,0,0,0.0,0,0,12.27007508550191,0
1358,1,0,0.0,213216,5,0,0,0.0,0,0,12.270089155443591,0
1358,1,0,0.0,195933,5,0,0,0.0,0,0,12.185558665282466,0
1358,1,0,0.0,193975,15,0,0,0.0,0,0,12.175567045216757,0
1358,2,0,0.0,196508,35,0,0,0.0,0,0,12.188641603800495,0
1358,2,0,0.0,193935,4,0,0,0.0,0,0,12.175304111858537,0
1358,7,0,0.0,213133,57,0,0,0.0,0,0,12.269943756499119,0
2,4,0,0.0,7,48,0,0,0.0,0,0,4.02535169073515,0
9,2,0,0.0,238,7,0,0,0.0,0,0,5.5053315359323625,0
1358,1,0,0.0,193879,13,0,0,0.0,0,0,12.175061739496051,0
1358,2,0,0.0,193845,28,0,0,0.0,0,0,12.174963742502932,0
1358,2,0,0.0,196390,24,0,0,0.0,0,0,12.187985046731518,0
1358,8,0,0.0,213052,236,0,0,0.0,0,0,12.270403332571735,0
3,1,1,0.3333333333333333,18,19,0,0,0.0,0,4,3.6375861597263857,0
1358,1,0,0.0,196195,7,0,0,0.0,0,0,12.186905116516378,0
1358,6,0,0.0,212976,28,0,0,0.0,0,0,12.269070918594451,0
1358,1,0,0.0,195487,2,0,0,0.0,0,0,12.183264506204166,0
1358,1,0,0.0,193577,1,0,0,0.0,0,0,12.173440976866821,0
1358,2,0,0.0,212935,17,0,0,0.0,0,0,12.268826763066167,0
1358,1,0,0.0,212935,3,0,0,0.0,0,0,12.268761018699028,0
1358,5,0,0.0,212932,48,0,0,0.0,0,0,12.268958238834903,0
4,1,0,0.0,46,2,0,0,0.0,0,0,3.8918202981106265,0
1358,3,0,0.0,193371,148,0,0,0.0,0,0,12.173136145283909,0
1358,1,0,0.0,195774,8,0,0,0.0,0,0,12.184762182020117,0
1358,1,0,0.0,193323,19,0,0,0.0,0,0,12.172221092604534,0
1358,7,0,0.0,212606,36,0,0,0.0,0,0,12.267369982199694,0
1357,3,0,0.0,196950,219,0,0,0.0,0,0,12.191821579760314,0
1352,4,0,0.0,192228,171,0,0,0.0,0,0,12.167331817213743,0
1352,3,0,0.0,194469,124,0,0,0.0,0,0,12.178670615781835,0
1300,3,0,0.0,190459,28,0,0,0.0,0,0,12.157344479438821,0
1300,1,0,0.0,187674,5,0,0,0.0,0,0,12.142493663887302,0
1300,1,0,0.0,190052,1,0,0,0.0,0,0,12.155063521288778,0
1300,2,0,0.0,187675,66,0,0,0.0,0,0,12.142823958865026,0
1300,2,0,0.0,189986,79,0,0,0.0,0,0,12.155126659245234,0
1300,1,0,0.0,189923,1,0,0,0.0,0,0,12.154384536371422,0
1300,1,0,0.0,188974,64,0,0,0.0,0,0,12.149708621961059,0
1300,1,0,0.0,191353,45,0,0,0.0,0,0,12.162115533326945,0
1300,10,0,0.0,187425,258,0,0,0.0,0,0,12.142514976533162,0
1299,2,0,0.0,186385,36,0,0,0.0,0,0,12.13576820002021,0
1299,2,0,0.0,188512,37,0,0,0.0,0,0,12.147118502686503,0
1299,2,0,0.0,185505,61,0,0,0.0,0,0,12.1311712818015,0
1299,1,0,0.0,186842,10,0,0,0.0,0,0,12.13807749044436,0
1299,1,0,0.0,189228,6,0,0,0.0,0,0,12.150744907920656,0
1299,2,0,0.0,187722,12,0,0,0.0,0,0,12.142786672959362,0
1295,2,0,0.0,186918,61,0,0,0.0,0,0,12.138756938245306,0
1295,2,0,0.0,184742,24,0,0,0.0,0,0,12.126850850815373,0
1295,2,0,0.0,186902,7,0,0,0.0,0,0,12.138382496560224,0
1295,6,0,0.0,186898,138,0,0,0.0,0,0,12.139061737227392,0
1290,3,0,0.0,184703,365,0,0,0.0,0,0,12.128484007496306,0
1290,1,0,0.0,184034,12,0,0,0.0,0,0,12.122946438755822,0
1290,1,0,0.0,186059,10,0,0,0.0,0,0,12.133878225981688,0
1290,1,0,0.0,182240,1,0,0,0.0,0,0,12.113090753159858,0
1290,1,0,0.0,184454,1,0,0,0.0,0,0,12.125166231636449,0
1278,2,0,0.0,179471,102,0,0,0.0,0,0,12.098342658223613,0
1276,8,0,0.0,181610,261,0,0,0.0,0,0,12.111058421926492,0
0,2,0,0.0,0,4,0,0,0.0,0,0,1.6094379124341003,0
1275,3,0,0.0,181439,19,0,0,0.0,0,0,12.108785011852047,0
1271,5,0,0.0,180699,587,0,0,0.0,0,0,12.107836689814643,0
1269,4,0,0.0,182139,479,0,0,0.0,0,0,12.115157294303843,0
1269,1,0,0.0,179912,3,0,0,0.0,0,0,12.100245354282903,0
1269,1,0,0.0,180060,21,0,0,0.0,0,0,12.101167581693973,0
1267,7,0,0.0,179900,1104,0,0,0.0,0,0,12.106279934175811,0
1266,5,0,0.0,181104,643,0,0,0.0,0,0,12.110376391208673,0
3,1,0,0.0,351,2,0,0,0.0,0,0,5.869296913133774,0
1266,3,0,0.0,178782,21,0,0,0.0,0,0,12.094045512835969,0
1265,1,0,0.0,176109,15,0,0,0.0,0,0,12.078949249200981,0
1255,2,0,0.0,174633,15,0,0,0.0,0,0,12.070533524481398,0
1255,3,0,0.0,174490,116,0,0,0.0,0,0,12.07029301322202,0
1255,2,0,0.0,176737,26,0,0,0.0,0,0,12.08257078854283,0
1254,4,0,0.0,176259,178,0,0,0.0,0,0,12.080724818856513,0
1253,1,0,0.0,173350,6,0,0,0.0,0,0,12.063108331030511,0
21,1,0,0.0,1977,36,0,0,0.0,0,0,7.607878073278507,0
1253,3,0,0.0,173114,77,0,0,0.0,0,0,12.062156084667267,0
1253,2,0,0.0,175631,8,0,0,0.0,0,0,12.076191724675654,0
1253,2,0,0.0,177424,6,0,0,0.0,0,0,12.086337079927217,0
1253,8,0,0.0,172885,95,0,0,0.0,0,0,12.060937040858938,0
1253,2,0,0.0,175194,86,0,0,0.0,0,0,12.074145679410536,0
1253,1,0,0.0,172818,33,0,0,0.0,0,0,12.060191016008893,0
1253,3,0,0.0,172806,13,0,0,0.0,0,0,12.06000586939539,0
1253,2,0,0.0,175121,2,0,0,0.0,0,0,12.07324957341601,0
1253,1,0,0.0,172777,2,0,0,0.0,0,0,12.059774387912876,0
1253,1,0,0.0,172777,6,0,0,0.0,0,0,12.05979753847254,0
1253,3,0,0.0,176682,29,0,0,0.0,0,0,12.082276567716663,0
1253,1,0,0.0,174502,9,0,0,0.0,0,0,12.069748786168525,0
1253,1,0,0.0,172060,3,0,0,0.0,0,0,12.055621779609405,0
1215,3,0,0.0,163138,119,0,0,0.0,0,0,12.003087050532173,0
1215,2,1,0.0008223684210526315,165514,18,1,11,6.645240799362057e-05,11,2,12.016925849692953,1
1215,1,0,0.0,162941,24,0,0,0.0,0,0,12.001296869074142,0
1213,11,0,0.0,162942,1264,0,0,0.0,0,0,12.008883106029673,0
1206,16,0,0.0,165162,384,0,0,0.0,0,0,12.017010421397726,0
1204,1,0,0.0,164978,2,0,0,0.0,0,0,12.01358559473712,0
1204,10,0,0.0,164978,176,0,0,0.0,0,0,12.014639705867756,0
1204,14,0,0.0,166704,234,0,0,0.0,0,0,12.025383755210676,0
1203,1,0,0.0,164561,4,0,0,0.0,0,0,12.011066984527496,0
1203,4,0,0.0,162367,171,0,0,0.0,0,0,11.998673251956536,0
1203,2,0,0.0,164564,4,0,0,0.0,0,0,12.01108521412933,0
1189,32,0,0.0,175322,3018,0,0,0.0,0,0,12.091452726940167,0
1187,7,0,0.0,160869,175,0,0,0.0,0,0,11.989439108018473,0
1187,3,0,0.0,162668,17,0,0,0.0,0,0,11.999577241563797,0
0,1,0,0.0,0,2,0,0,0.0,0,0,1.0986122886681098,0
1185,3,0,0.0,158296,102,0,0,0.0,0,0,11.972872445211221,0
1185,4,0,0.0,160461,131,0,0,0.0,0,0,11.986628492994441,0
1185,1,0,0.0,160449,5,0,0,0.0,0,0,11.985768808408341,0
1185,1,0,0.0,160735,22,0,0,0.0,0,0,11.98765540758005,0
1185,1,0,0.0,162529,22,0,0,0.0,0,0,11.99875322956285,0
1180,6,0,0.0,160447,1807,0,0,0.0,0,0,11.9969244507325,0
1178,4,0,0.0,160436,887,0,0,0.0,0,0,11.991170044117542,0
1178,2,0,0.0,155327,15,0,0,0.0,0,0,11.953390854263015,0
7,4,0,0.0,81,818,0,0,0.0,0,0,6.802394763324311,0
1178,2,0,0.0,155327,20,0,0,0.0,0,0,11.953423040583187,0
1178,1,0,0.0,157457,16,0,0,0.0,0,0,11.967015644255648,0
1178,1,0,0.0,157442,1957,0,0,0.0,0,0,11.979172045338252,0
1178,1,0,0.0,159768,112,0,0,0.0,0,0,11.982185067496717,0
1178,1,0,0.0,158890,1,0,0,0.0,0,0,11.975980005127758,0
1179,1,0,0.0,157489,6,0,0,0.0,0,0,11.967155340099923,0
1178,2,0,0.0,154334,45,0,0,0.0,0,0,11.947172374503845,0
1178,1,0,0.0,157044,63,0,0,0.0,0,0,11.964688745926177,0
1178,6,0,0.0,157022,141,0,0,0.0,0,0,11.965045125117403,0
1,1,0,0.0,6,52,0,0,0.0,0,0,4.07753744390572,0
6,1,0,0.0,392,8,0,0,0.0,0,0,5.993961427306569,0
1178,5,0,0.0,158257,78,0,0,0.0,0,0,11.972474636312105,0
1178,6,0,0.0,159128,113,0,0,0.0,0,0,11.97818033669376,0
1178,1,0,0.0,154051,43,0,0,0.0,0,0,11.945324574318473,0
1178,1,0,0.0,156838,222,0,0,0.0,0,0,11.964389543902103,0
1,5,0,0.0,2,78,0,0,0.0,0,0,4.394449154672439,0
5,1,0,0.0,46,2,0,0,0.0,0,0,3.8918202981106265,0
1174,12,0,0.0,153988,736,0,0,0.0,0,0,11.949404626607562,0
1174,2,0,0.0,153986,6,0,0,0.0,0,0,11.944662425817222,0
1174,2,0,0.0,156071,4,0,0,0.0,0,0,11.958098347085457,0
1174,1,0,0.0,156975,2,0,0,0.0,0,0,11.96386094712315,0
1174,1,0,0.0,157857,4,0,0,0.0,0,0,11.969476512636083,0
1174,1,0,0.0,153467,47,0,0,0.0,0,0,11.94155356110482,0
1174,1,0,0.0,155553,30,0,0,0.0,0,0,11.954941057675795,0
1174,4,0,0.0,153116,251,0,0,0.0,0,0,11.940595541199885,0
1174,4,0,0.0,154957,154,0,0,0.0,0,0,11.95190271561084,0
1174,1,0,0.0,154943,10,0,0,0.0,0,0,11.95088357766166,0
1174,3,0,0.0,156101,135,0,0,0.0,0,0,11.959129364137336,0
1174,1,0,0.0,156954,87,0,0,0.0,0,0,11.964268564478008,0
1174,7,0,0.0,152853,216,0,0,0.0,0,0,11.938650612085754,0
1,1,0,0.0,36,2,0,0,0.0,0,0,3.6635616461296463,0
2,4,0,0.0,101,112,0,0,0.0,0,0,5.365976015021851,0
4,1,0,0.0,65,44,0,0,0.0,0,0,4.700480365792417,0
1173,3,0,0.0,152542,8,0,0,0.0,0,0,11.935254245351125,0
1173,2,0,0.0,152542,147,0,0,0.0,0,0,11.936165001177557,0
31,40,3,0.04411764705882353,738,2610,1,4,0.0011947431302270011,4,12,8.116417072794205,0
1165,5,0,0.0,151077,85,0,0,0.0,0,0,11.92611400378673,0
1163,11,0,0.0,152716,341,0,0,0.0,0,0,11.93857221350734,0
2,2,0,0.0,33,28,0,0,0.0,0,0,4.127134385045092,0
1,2,0,0.0,21,33,0,0,0.0,0,0,4.007333185232471,0
1157,1,0,0.0,147904,21,0,0,0.0,0,0,11.904467427704569,0
1152,30,0,0.0,150334,971,0,0,0.0,0,0,11.927059555302119,0
1152,31,0,0.0,150407,482,0,0,0.0,0,0,11.924306373507697,0
1152,18,0,0.0,146601,752,0,0,0.0,0,0,11.900593134047812,0
1149,19,1,0.000856898029134533,147720,2605,1,7,4.6565774155995343e-05,7,2,11.920561548139094,1
9,1,1,0.1111111111111111,273,2,1,7,0.025454545454545455,7,3,5.62040086571715,0
7,2,0,0.0,226,47,0,0,0.0,0,0,5.6131281063880705,0
4,7,1,0.1,25,226,0,0,0.0,0,8,5.529429087511423,0
2,2,0,0.0,19,6,0,0,0.0,0,0,3.258096538021482,0
23,6,2,0.07407407407407407,362,452,7,44,0.05405405405405406,7,34,6.703188113240863,0
55,3,1,0.017543859649122806,1690,386,1,3,0.001445086705202312,3,33,7.638679823876112,0
31,3,1,0.030303030303030304,760,306,1,6,0.005628517823639775,6,33,6.9726062513017535,0
3,26,0,0.0,68,279,0,0,0.0,0,0,5.8522024797744745,0
4,30,1,0.030303030303030304,571,446,0,0,0.0,0,34,6.925595197110468,0
1151,19,0,0.0,144194,274,0,0,0.0,0,0,11.880820230647183,0
1151,3,0,0.0,147325,68,0,0,0.0,0,0,11.900864552345785,0
1149,4,0,0.0,147448,571,0,0,0.0,0,0,11.905102678751458,0
1149,1,0,0.0,143595,2,0,0,0.0,0,0,11.87477300792267,0
9,3,2,0.2,1051,272,0,0,0.0,0,14,7.188412736496954,0
5,3,1,0.14285714285714285,244,299,1,7,0.01289134438305709,7,9,6.298949246855942,0
4,67,0,0.0,63,2022,0,0,0.0,0,0,7.643003635560718,0
1149,4,0,0.0,146540,348,0,0,0.0,0,0,11.897432478486916,0
1149,4,0,0.0,147226,157,0,0,0.0,0,0,11.900796704677346,0
1149,4,0,0.0,143350,88,0,0,0.0,0,0,11.873665136698662,0
3,4,0,0.0,127,88,0,0,0.0,0,0,5.375278407684165,0
1131,3,0,0.0,144881,107,0,0,0.0,0,0,11.884413156456073,0
1131,1,0,0.0,145483,87,0,0,0.0,0,0,11.888419219082408,0
1131,5,0,0.0,141636,187,0,0,0.0,0,0,11.862342131226846,0
1131,9,0,0.0,143535,278,0,0,0.0,0,0,11.876276076971045,0
4,2,2,0.5,172,13,1,7,0.03783783783783784,7,17,5.225746673713202,0
3,5,2,0.3333333333333333,108,103,2,14,0.06635071090047394,9,19,5.356586274672012,0
3,2,2,0.6666666666666666,86,28,0,0,0.0,0,15,4.74493212836325,0
3,2,2,0.6666666666666666,80,28,0,0,0.0,0,15,4.6913478822291435,0
0,1,0,0.0,0,10,0,0,0.0,0,0,2.3978952727983707,0
1131,1,0,0.0,143515,50,0,0,0.0,0,0,11.874550138759874,0
6,3,1,0.125,577,106,0,0,0.0,0,2,6.52795791762255,0
1122,2,0,0.0,143452,14,0,0,0.0,0,0,11.873860322578977,0
1122,2,0,0.0,140245,173,0,0,0.0,0,0,11.852386089053217,0
1122,2,0,0.0,142183,11,0,0,0.0,0,0,11.864954633989067,0
1024,24,0,0.0,132260,587,0,0,0.0,0,0,11.796960896501812,0
1022,5,0,0.0,132266,596,0,0,0.0,0,0,11.79707380112387,0
1022,1,0,0.0,127877,2,0,0,0.0,0,0,11.758847603173777,0
